id,idade,sexo,estado_civil
719782458,49,F,casado
718141983,49,M,solteiro
718853358,42,F,solteiro
772539558,65,F,solteiro
817094283,43,F,casado
716932308,38,F,casado
714738858,52,F,na
772409733,39,F,divorciado
717534108,48,F,divorciado
816378033,46,M,solteiro
790141308,44,M,casado
710770383,53,F,casado
711351108,44,F,na
713744058,41,F,casado
708998583,47,F,casado
827451333,54,F,casado
714228558,40,M,solteiro
797668983,42,F,casado
713023158,39,F,casado
709982658,41,F,casado
715398858,57,F,casado
715615233,60,F,divorciado
710650608,51,M,casado
803214108,33,F,solteiro
717202083,46,M,solteiro
719051733,63,M,solteiro
789900633,49,F,casado
789122808,41,F,casado
709902108,51,M,casado
713666058,46,F,divorciado
711453783,41,F,solteiro
778936008,46,F,casado
708085458,34,F,solteiro
749067633,45,F,casado
716170308,27,F,divorciado
711507783,54,F,solteiro
819752133,41,M,divorciado
711061908,48,F,casado
744231708,45,F,casado
716856408,39,F,solteiro
711780108,46,F,divorciado
715178733,47,F,solteiro
721418133,45,F,solteiro
720124758,49,M,casado
809068983,40,F,casado
711052308,45,M,divorciado
718967433,34,F,divorciado
709827933,44,M,casado
787568433,42,M,solteiro
720256158,47,F,casado
715435758,42,M,solteiro
719505483,51,F,casado
721247883,52,M,casado
772220433,44,M,na
789692283,47,F,solteiro
815091333,48,F,casado
778732158,50,F,na
715129233,51,F,solteiro
714083208,47,F,casado
716559108,47,F,solteiro
715102308,50,F,casado
768814983,39,F,casado
788744058,48,F,casado
782802033,45,F,casado
708499608,49,M,solteiro
794947683,35,F,solteiro
716442333,34,F,casado
772189308,59,F,solteiro
721529583,52,M,solteiro
713578608,58,M,solteiro
718976283,51,F,solteiro
711505308,59,F,solteiro
711131958,50,F,solteiro
714687858,49,F,solteiro
780289308,61,F,casado
708504783,47,M,na
778857108,52,F,casado
756598833,38,M,casado
718748133,34,F,solteiro
714503433,57,F,casado
710869008,47,F,solteiro
779643858,55,F,casado
715250583,55,M,solteiro
714396558,57,F,casado
752766783,43,F,divorciado
715532208,65,F,solteiro
719130558,55,F,casado
806232408,54,F,casado
715497558,44,F,casado
716303583,55,F,na
713522058,39,F,casado
719074308,37,F,casado
711881733,55,F,casado
710310108,46,F,casado
715814433,44,M,solteiro
717252483,57,F,casado
770874483,54,F,casado
719742108,38,F,solteiro
711064008,48,F,solteiro
717208833,34,F,solteiro
709022883,44,F,casado
713653983,39,M,solteiro
713463708,40,F,solteiro
789143283,41,F,solteiro
778550583,43,F,na
711181608,50,F,na
711790308,54,F,na
779791908,47,F,solteiro
789515283,51,M,casado
712046808,49,F,divorciado
712169883,43,M,casado
712637283,36,F,na
715555833,47,F,solteiro
708712833,45,F,casado
717841683,49,M,casado
708689958,48,F,na
708888633,52,M,casado
721012983,46,M,casado
812406183,45,F,solteiro
714595983,49,F,casado
715725858,43,F,solteiro
720270633,40,F,solteiro
720269283,48,F,na
710142258,53,F,solteiro
708525108,54,F,casado
709621008,48,M,solteiro
717181833,39,F,solteiro
711288558,45,F,solteiro
718653333,45,F,solteiro
766628733,56,M,solteiro
711724083,27,F,solteiro
719690733,47,F,casado
770783508,48,M,divorciado
713422083,30,F,solteiro
718026858,52,F,solteiro
716028108,35,F,solteiro
712222758,38,F,casado
718436133,44,F,solteiro
719313633,53,F,casado
814586958,43,F,divorciado
804344733,46,F,solteiro
717166383,40,F,casado
713060283,43,F,casado
713070033,56,F,solteiro
793625583,48,F,solteiro
713918358,31,F,divorciado
714308283,41,M,casado
714086133,47,F,solteiro
718872858,43,F,casado
718148358,50,F,casado
709665783,39,F,casado
708483708,51,M,casado
715347783,40,M,casado
709054083,50,F,na
807915408,41,F,casado
794507133,37,F,solteiro
712569408,56,F,solteiro
788805108,47,M,solteiro
710150208,44,F,divorciado
711825558,38,M,casado
712891833,45,F,na
719680908,47,F,casado
801053208,39,F,casado
758642733,48,F,solteiro
771201408,53,F,divorciado
789523683,51,F,solteiro
767266758,41,F,solteiro
713732883,38,F,solteiro
720739083,36,F,casado
718010133,46,F,solteiro
771518658,58,F,casado
710508858,44,F,na
772590408,41,M,casado
719334408,42,F,casado
717500133,42,M,solteiro
720988083,45,F,casado
713594883,44,F,solteiro
719848908,41,F,casado
714962658,35,M,solteiro
717429258,48,F,solteiro
717022533,43,F,solteiro
710853033,36,F,na
709548783,44,M,na
780055308,43,F,solteiro
714252933,52,F,divorciado
713336883,61,F,solteiro
713119308,50,F,solteiro
710815608,43,M,casado
809626983,48,F,casado
803398983,35,F,divorciado
717568308,39,M,solteiro
711694083,59,F,solteiro
712258308,58,F,solteiro
713884458,51,M,solteiro
716160708,64,M,solteiro
772728933,50,M,casado
815320383,46,F,na
712117983,49,M,casado
788694558,53,F,solteiro
709275558,54,M,solteiro
711216933,42,F,casado
717069033,43,F,casado
714992733,46,M,divorciado
809445858,38,F,solteiro
708859158,47,F,solteiro
710040483,37,M,na
714667608,47,M,casado
714475908,43,M,solteiro
713656308,56,F,casado
716790633,43,M,casado
716127333,45,F,casado
713017758,47,F,solteiro
717893358,43,F,casado
780032208,44,M,casado
720219633,52,F,na
711676008,52,F,solteiro
714192033,43,F,solteiro
713442933,49,M,casado
789052308,40,M,na
714948858,50,F,solteiro
711772983,43,M,solteiro
802937058,53,M,casado
712493058,42,F,solteiro
718808883,55,F,solteiro
719685408,40,M,casado
708829758,41,M,casado
710792733,47,F,casado
716838633,46,M,solteiro
714041283,50,F,solteiro
710284233,33,M,casado
752944533,45,F,casado
713312208,53,M,casado
804045933,36,M,casado
716662683,55,F,solteiro
713432508,42,F,casado
799475658,51,F,casado
719849958,44,F,solteiro
715803933,47,M,solteiro
779486433,46,F,solteiro
708281433,57,F,casado
779844408,43,F,casado
721306908,61,F,solteiro
713964858,51,M,divorciado
717545808,44,F,solteiro
771232533,46,F,casado
710883483,52,F,casado
801715383,45,M,casado
719594433,35,F,solteiro
716310633,59,F,solteiro
714188883,46,F,solteiro
772437633,43,M,solteiro
708536283,35,M,solteiro
772569033,44,M,divorciado
714443883,57,F,casado
710369658,50,M,casado
788440083,55,M,solteiro
773332908,48,M,na
709307808,59,F,casado
712507758,36,F,na
715701033,43,M,casado
718478883,55,F,solteiro
788734158,42,M,casado
794490858,48,F,casado
718397658,60,F,solteiro
718826883,50,M,solteiro
716733933,42,F,casado
809307108,44,F,solteiro
778671483,33,F,solteiro
815504583,48,F,solteiro
789319458,48,M,solteiro
710382108,39,F,casado
720895533,32,F,casado
709891608,41,M,casado
717136533,37,F,solteiro
790164408,59,F,casado
795613233,48,F,casado
709009833,54,M,casado
720054183,41,F,solteiro
713193408,59,F,solteiro
801508383,48,M,casado
711949683,55,F,divorciado
787747308,49,F,na
720064158,51,F,casado
779104608,34,F,na
715477233,55,F,na
719524383,35,F,solteiro
713804883,46,F,solteiro
710359458,50,F,casado
716311683,43,M,casado
753795633,48,F,casado
780076833,44,M,na
716019333,65,F,solteiro
820657083,53,M,solteiro
716901858,49,M,casado
756571983,45,F,solteiro
817607358,44,F,na
778268508,56,F,solteiro
778984383,43,F,casado
720771933,49,F,casado
748827033,44,M,divorciado
712591983,52,F,solteiro
712181658,37,F,solteiro
712297683,47,F,casado
714684933,40,F,casado
720742083,48,F,casado
772310958,42,F,casado
715343883,42,F,solteiro
720470133,59,M,solteiro
710420133,47,F,casado
720933408,56,F,na
716304483,46,F,casado
719534058,26,F,na
710515308,42,F,solteiro
797241108,47,M,casado
708884658,48,F,casado
794475483,44,M,casado
714315858,56,F,casado
717217983,43,F,casado
721124658,40,M,solteiro
716753058,38,F,solteiro
711069483,40,F,solteiro
708478233,48,F,casado
710783358,46,M,na
713710383,43,M,na
720815208,52,M,solteiro
721338783,49,F,casado
714121983,49,F,solteiro
715061733,42,M,solteiro
720520308,46,F,casado
806908608,46,F,casado
798972183,49,F,solteiro
715030308,42,M,casado
708244458,47,F,casado
789479058,45,F,divorciado
784998108,33,M,casado
711808383,50,M,divorciado
770839608,60,F,solteiro
713866308,45,M,solteiro
714250908,53,F,casado
739317558,48,M,casado
718702908,53,F,solteiro
720644883,53,F,casado
717182883,33,F,casado
719384433,44,F,divorciado
787301208,52,M,divorciado
720924633,40,F,na
721316358,41,M,casado
716118633,43,M,divorciado
789880533,46,F,solteiro
711221958,43,F,solteiro
715510683,40,F,solteiro
718689258,39,F,casado
716368008,54,F,casado
712092783,47,F,solteiro
789541458,35,F,casado
719539458,46,F,solteiro
713082708,41,F,casado
794665608,48,F,solteiro
712827258,37,M,casado
714525633,55,F,solteiro
708726708,42,F,solteiro
768498258,47,F,casado
712767858,42,F,solteiro
709231683,36,F,na
712445583,33,F,solteiro
711461658,47,M,casado
713891133,41,F,solteiro
710074458,41,F,divorciado
779279883,60,F,casado
719674533,48,M,solteiro
716535408,43,M,casado
710319108,54,F,casado
714777858,60,F,casado
769974258,44,M,solteiro
717819633,49,F,casado
712953483,64,F,solteiro
779029458,54,F,solteiro
721321383,50,F,casado
716973333,40,M,casado
709946658,49,F,solteiro
709243533,49,F,solteiro
709999308,51,M,casado
712389108,43,F,casado
712305333,59,M,solteiro
812785158,42,M,casado
765459858,47,M,divorciado
714894708,53,M,na
711296508,49,F,solteiro
795713058,45,M,casado
789487308,48,M,solteiro
720130233,48,M,solteiro
789047208,57,F,solteiro
715864983,56,F,casado
708765933,46,M,casado
809320908,42,M,solteiro
779324358,49,F,solteiro
713730108,48,M,divorciado
711783483,55,F,solteiro
719294433,63,F,solteiro
718279008,44,M,solteiro
721238508,38,F,solteiro
709365483,45,F,divorciado
718477983,54,F,casado
719809533,59,F,casado
717239133,52,F,casado
814091058,38,F,solteiro
710555433,42,F,solteiro
770956158,43,F,na
718263108,44,F,divorciado
715984908,52,M,casado
711020358,52,F,na
788769783,42,F,divorciado
715496808,53,F,casado
779931783,52,M,solteiro
818763033,34,F,casado
711953358,51,M,casado
716485308,43,F,na
716432658,48,F,casado
712691883,41,F,casado
712611108,59,F,solteiro
716245833,62,M,na
780052008,37,M,solteiro
709759908,46,M,casado
788667408,50,F,casado
721449408,40,F,solteiro
708316008,59,F,solteiro
714655758,62,M,divorciado
711846183,38,F,solteiro
720612333,44,F,solteiro
714673833,59,F,solteiro
710525508,48,F,casado
757854858,50,M,casado
714658233,46,F,na
716381808,43,M,solteiro
720831783,50,F,na
714319233,44,M,divorciado
718178583,42,F,casado
708886533,50,M,solteiro
716239383,45,F,casado
714672933,52,F,casado
809954133,49,M,casado
714855108,60,F,casado
718730283,38,F,casado
709232808,44,F,divorciado
804428958,47,M,casado
711474333,57,F,solteiro
720070383,41,F,solteiro
720322008,35,F,casado
714527433,39,M,casado
789267633,54,F,casado
714523383,43,F,solteiro
713996283,32,F,solteiro
714557583,58,F,solteiro
714014733,33,M,solteiro
779065458,56,M,casado
712733958,46,F,solteiro
719231583,61,M,na
778801608,50,M,casado
720728133,44,M,solteiro
718153233,46,M,casado
716122008,44,F,casado
714960408,44,F,solteiro
772382283,46,F,casado
817236708,42,M,casado
714266883,54,F,na
792795933,39,F,solteiro
717219933,47,F,solteiro
719986758,46,F,solteiro
712326708,42,F,casado
721505358,41,F,casado
804337233,45,F,solteiro
785351133,61,F,na
714034158,46,F,casado
720349983,32,F,divorciado
720155583,55,F,solteiro
806140383,59,M,solteiro
799031958,49,M,na
719556558,46,M,casado
771455508,60,F,solteiro
712214283,40,M,casado
712667058,39,F,solteiro
715393908,57,F,casado
751518633,48,M,solteiro
769100508,55,F,solteiro
720582558,44,F,casado
710773533,43,F,casado
712395408,51,F,divorciado
818459733,41,M,solteiro
708867408,52,M,casado
772457583,47,F,solteiro
810271083,47,F,solteiro
712649058,54,F,solteiro
788737083,34,F,casado
714012258,44,F,solteiro
757662258,46,F,divorciado
714388158,36,F,divorciado
720067083,30,F,solteiro
814529508,39,F,na
794068308,45,M,na
824812983,42,M,solteiro
713396358,32,F,solteiro
719420883,56,F,na
785500533,53,F,casado
712138008,52,F,casado
709279608,45,M,casado
788771733,49,M,solteiro
753365883,44,F,solteiro
770717883,42,F,casado
716919633,58,F,na
717915783,60,M,casado
720099708,51,F,solteiro
711004533,44,F,solteiro
709482633,43,F,casado
717381183,27,F,casado
719716983,46,F,casado
711117108,48,F,casado
780567408,47,F,divorciado
778810083,45,F,solteiro
778696608,46,M,divorciado
771469758,55,M,solteiro
714172158,51,F,solteiro
713713983,42,F,solteiro
787454133,40,M,divorciado
709597983,65,M,divorciado
708298233,49,F,casado
779885358,51,M,casado
709938708,56,F,casado
719620983,41,F,solteiro
712329933,47,F,na
798280683,37,M,solteiro
715265208,48,F,solteiro
826069983,46,F,solteiro
708890958,55,M,solteiro
708818508,36,M,casado
795784008,44,F,casado
714965958,47,F,na
716328558,46,M,casado
780747033,43,F,casado
713923233,46,M,casado
710962308,57,F,solteiro
713254983,62,M,solteiro
720275358,47,M,casado
715964058,39,F,solteiro
721461258,53,M,casado
710727333,49,F,casado
717325158,46,F,casado
825856083,39,M,solteiro
807136758,58,F,casado
715400733,43,F,casado
713927283,39,F,solteiro
711594858,44,F,solteiro
711389358,42,M,casado
720769533,65,M,solteiro
715736283,55,F,solteiro
768949983,31,F,solteiro
711253383,48,F,casado
798457833,46,F,casado
794554683,41,F,casado
789996783,36,F,na
712220283,37,M,na
751150233,43,M,solteiro
715815783,46,M,casado
712599783,39,M,solteiro
719653308,49,F,casado
708928908,39,F,solteiro
709780158,52,F,solteiro
768675483,41,M,divorciado
714243408,46,F,solteiro
711323283,57,M,casado
713499408,49,M,casado
719245983,46,F,casado
810789708,38,F,solteiro
710301858,49,F,casado
718611333,55,M,casado
787557258,52,F,casado
711533058,42,F,solteiro
715805133,52,F,solteiro
708680583,53,F,casado
789454683,45,F,solteiro
711428733,50,F,divorciado
715842183,42,F,casado
815772333,48,F,solteiro
778255083,52,F,casado
715571583,57,F,divorciado
720711483,56,F,casado
827436483,48,M,casado
710715783,52,F,solteiro
758367933,56,M,solteiro
721399833,43,F,casado
708727983,62,M,solteiro
802822833,51,M,na
713276733,45,F,solteiro
809440008,39,F,solteiro
716959833,45,M,solteiro
714432108,56,F,casado
772580958,57,F,casado
715071483,60,F,divorciado
712410858,50,F,casado
715395933,44,F,na
711237633,49,M,casado
781337658,50,F,casado
718913358,36,M,solteiro
715784808,57,F,solteiro
718452633,35,F,casado
769883733,46,M,solteiro
709375158,29,F,na
801977733,40,F,solteiro
709175208,50,F,solteiro
788990508,62,F,solteiro
720835308,49,F,casado
717365958,50,F,casado
779577108,49,F,solteiro
801497508,56,F,casado
716131083,47,M,solteiro
784734258,56,F,divorciado
711122958,41,F,solteiro
779508333,63,M,na
717699408,51,F,casado
720210483,43,F,na
709329558,49,F,solteiro
721222833,51,F,casado
712682583,44,M,solteiro
710051658,46,M,casado
708606633,56,F,casado
710862258,41,F,casado
720072933,49,F,casado
757527033,53,F,solteiro
713115483,44,F,casado
816078708,45,M,solteiro
713985183,46,F,solteiro
789601308,58,M,casado
720133908,41,M,solteiro
803197833,49,F,divorciado
812222208,54,F,solteiro
757634583,52,F,casado
719362458,47,F,casado
789331908,40,F,na
715616358,53,F,casado
711784908,46,F,solteiro
806900508,53,F,casado
710098233,28,F,solteiro
713508333,43,F,na
712176708,51,F,solteiro
719724933,58,F,casado
716537433,50,F,casado
713186058,42,F,casado
787558683,45,F,solteiro
718002633,48,F,casado
789241308,54,F,na
713941158,47,F,na
808950108,39,F,casado
719050458,62,F,solteiro
718021608,45,F,casado
788870283,56,F,casado
778272408,52,M,divorciado
720079758,46,F,solteiro
787457883,51,F,casado
719884983,52,M,solteiro
822056583,44,F,solteiro
714585033,41,F,casado
713981283,52,F,casado
715328658,41,F,casado
708918558,37,F,casado
748194633,60,F,divorciado
719323683,47,F,solteiro
708611733,42,F,casado
771219033,42,M,na
721480158,50,F,casado
708086958,49,F,casado
709100283,36,F,solteiro
719350908,43,M,na
714124983,57,M,solteiro
718031508,45,M,divorciado
709732608,41,F,casado
713466033,39,F,divorciado
716369208,44,F,casado
781143933,43,F,solteiro
711337158,56,M,casado
714724908,41,F,casado
719973033,49,F,casado
714196008,43,M,na
780272208,39,F,na
717849708,46,M,divorciado
712437108,49,M,casado
767802483,44,M,solteiro
709064208,43,F,solteiro
714343608,56,F,solteiro
709668408,56,F,na
712753758,57,F,solteiro
807722658,51,F,solteiro
826808208,60,F,solteiro
757224108,43,F,casado
816091608,37,F,solteiro
819684183,46,F,solteiro
719630358,50,F,casado
712399308,38,F,na
721282908,44,F,casado
820848408,52,F,divorciado
710888883,37,F,na
711338058,45,F,casado
721317333,40,F,solteiro
711350133,51,M,casado
803606958,57,F,solteiro
721039308,40,M,solteiro
713440833,61,F,solteiro
780814158,57,F,na
717255333,40,M,solteiro
714368883,50,F,solteiro
788797983,42,F,casado
720642633,43,F,solteiro
708793008,46,M,divorciado
819351258,42,F,casado
715212108,41,F,casado
720046458,50,F,solteiro
779942808,42,F,solteiro
713709258,43,M,solteiro
779961408,58,F,solteiro
798699033,52,F,solteiro
754968033,40,F,casado
710163633,41,F,divorciado
781675983,59,F,casado
720418383,45,F,solteiro
778486008,52,F,casado
718303683,36,F,casado
716756133,43,F,divorciado
711363258,49,F,casado
708551508,51,F,solteiro
715019883,52,M,casado
711125358,45,F,solteiro
708453408,40,M,divorciado
716370258,49,F,solteiro
803880108,47,F,solteiro
708660408,40,F,casado
709822008,42,F,divorciado
716411358,43,F,solteiro
717524433,52,F,casado
721011858,63,M,na
719734533,40,F,casado
712285908,60,F,solteiro
713675658,36,F,solteiro
712869783,56,F,solteiro
708545058,45,F,solteiro
817240833,51,F,solteiro
711671058,48,F,casado
719815383,49,F,casado
808747233,50,M,casado
713084208,43,M,casado
806652483,41,F,solteiro
709803258,48,M,casado
717765183,55,F,solteiro
779041983,41,M,solteiro
709868433,43,F,solteiro
818699208,47,F,casado
717395733,42,F,casado
719516208,54,M,solteiro
717026658,43,F,casado
801516183,52,F,solteiro
716231133,40,F,casado
779625858,37,F,solteiro
709575858,53,M,solteiro
720927183,56,F,casado
772198983,53,F,casado
721122258,38,F,casado
758875908,40,F,solteiro
716501133,36,F,solteiro
719250783,41,F,solteiro
789179583,28,F,divorciado
708254733,41,F,solteiro
719758758,42,F,casado
805458933,39,F,solteiro
720408708,49,F,casado
788911458,40,F,casado
771862308,50,M,solteiro
714616308,44,F,divorciado
721221783,62,M,solteiro
766021083,55,F,solteiro
771918033,54,M,solteiro
719756133,34,M,solteiro
711777633,41,M,divorciado
713261133,38,M,na
788519958,57,F,solteiro
768412608,39,F,solteiro
709972908,38,F,solteiro
713029683,64,M,solteiro
768243858,54,M,casado
711685758,60,F,solteiro
714528258,46,M,divorciado
818930808,36,F,casado
713310558,47,F,casado
719995008,44,F,casado
811713408,58,F,casado
709649958,62,M,divorciado
708822783,53,F,solteiro
771869508,51,F,casado
804413508,41,M,solteiro
815756058,54,F,solteiro
712278108,46,F,casado
717072108,50,F,solteiro
721460283,49,F,solteiro
